wafer_id,lot_id,run_index,timestamp,chamber,slot,recipe,product,wafers_since_clean,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,recipe_complete
W0875,LOT35,875,2026-01-09 00:34:23.116107012,A,25,GATE-ETCH-R7,PRD-B,75,752.75861,2.76427,0.00487,11.79032,722.28919,2.23484,-0.02495,8.02937,10.57998,0.03822,-0.00026,0.15185,10.36161,0.05639,0.00163,0.29330,116.10118,0.74131,0.00646,3.18226,118.37158,0.70584,-0.00884,2.62198,1.01550,0.04842,0.00295,0.17956,0.73273,0.01625,0.00155,0.07360,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.68159,1.49517,3.81486,1.13279,0.30743,-0.11070,0.61920,0.40307,0.87164,0.50431,-0.49254,0.74888,1.03039,0.59670,-1.12848,-0.42434,1.42399,0.37237,-1.67249,-0.14677,0.31625,0.49056,0.47338,0.61979,0.50765,-0.87185,0.11799,1.03749,-0.12291,0.48873,1.77092,-1.11825,0.90888,-1.14822,-1.27239,0.79862,-0.48346,0.89649,0.96801,0.90090,-1.00678,-3.07891,-1.55619,0.81730,-0.11313,0.63616,-1.22074,0.15894,0.54041,-0.55589,-0.50101,-0.89502,-1.60427,0.94454,0.67351,-0.81884,-1.16635,-1.36594,-2.38546,-1.21331,1.87470,-0.03477,0.61188,0.79494,0.09898,-2.12568,-0.56746,-0.31097,1.12311,-0.64692,-0.62154,-0.78291,0.49283,-0.39507,-2.45827,0.52872,-0.28955,-1.59748,0.46365,0.01779,1
W0876,LOT36,876,2026-01-09 01:24:48.402639318,B,1,GATE-ETCH-R7,PRD-C,76,749.50833,2.57502,0.01101,11.90174,720.07126,2.32812,0.03164,9.01904,10.30203,0.05493,-0.00019,0.23013,10.10638,0.05876,0.00070,0.24465,116.74951,0.93996,-0.00421,3.72949,119.04854,0.81208,-0.00765,3.69821,1.03958,0.06085,-0.00375,0.20547,0.74984,0.01839,-0.00207,0.05026,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,0.30131,-0.84258,-0.90459,-0.17492,1.61667,-1.58163,-0.19575,0.39511,0.14056,0.66576,0.14584,0.13745,-1.17577,-0.66143,1.69916,-0.54278,1.47308,0.57935,0.64164,-0.29387,-0.10229,-1.64223,0.55138,-0.73070,-0.04451,0.45202,0.56072,1.06761,0.56054,-0.23432,-0.87208,-0.72736,-1.21564,-0.65466,0.14961,-0.73756,-0.61690,-0.52295,-1.11935,-0.92112,0.40540,-0.12136,0.08521,0.96227,0.05300,1.21012,-1.20295,0.31431,0.20652,-0.39006,-1.19420,-0.73465,0.64314,1.28586,-0.54370,-1.19049,-0.36148,-2.65627,2.46520,1.09660,1
W0877,LOT36,877,2026-01-09 01:29:00.402639318,B,2,GATE-ETCH-R7,PRD-C,77,750.35315,2.52537,0.00047,11.64601,719.66895,2.90938,-0.02209,11.06650,10.38428,0.05202,0.00072,0.23580,10.16639,0.04609,-0.00019,0.16641,119.03054,0.80601,-0.00441,3.33276,121.35353,0.83042,-0.02439,3.39525,1.11533,0.01095,-0.00039,0.05199,0.80070,0.01059,-0.00081,0.03625,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-1.94473,-0.42995,-1.28162,-0.06341,-0.85901,-1.59834,-0.55483,-1.73409,1.65443,0.76287,0.47745,1.19857,1.49802,-1.06927,0.32432,1.55139,-0.15567,0.41866,-1.19050,0.55429,-1.18061,-0.57523,1.10893,-0.76004,2.28870,0.85895,1.00445,-0.03024,0.30750,-0.79513,-0.03385,0.21895,-1.81196,0.14902,0.54740,-1.21863,-0.35191,0.20001,-0.14063,-0.23974,2.27873,-2.48101,0.93365,-0.69889,1.80503,1.20335,0.31854,1.96174,-0.11767,-0.15410,-0.27597,0.27587,-0.07796,-0.55903,-0.04176,-1.52977,-0.11182,-0.06698,1.17496,0.98859,1
W0878,LOT36,878,2026-01-09 01:33:12.402639318,B,3,GATE-ETCH-R7,PRD-C,78,756.98169,2.39073,-0.05633,10.51506,725.79802,3.38562,0.00313,11.05746,10.42126,0.04823,-0.00060,0.25427,10.20285,0.05233,0.00037,0.16893,118.51540,0.69286,0.00336,2.78033,120.79662,0.87546,0.03098,3.11467,1.09549,0.02242,-0.00128,0.09414,0.78869,0.00867,-0.00045,0.02839,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-0.76971,-1.34026,0.11904,-1.24169,1.35388,0.62529,-1.54828,1.39912,1.90376,0.79820,0.34470,-0.09698,-1.54394,0.47603,-0.29179,-0.17499,0.47409,2.01642,-0.84202,1.59618,-1.16024,-0.13844,0.59046,-1.56824,1.68853,-0.64260,0.81187,-0.70542,0.18212,0.81377,-0.50143,0.84860,-0.81175,0.10884,0.51430,0.00350,-0.26546,-1.51539,0.11355,1.54126,-1.49950,0.04342,-0.53869,-1.05057,0.58424,-0.86206,-0.47771,1.15780,-1.10252,-0.76147,0.36879,-0.35943,-0.93381,1.17393,-1.14195,-0.58349,0.72747,1.09352,-0.81837,-0.64211,1
W0879,LOT36,879,2026-01-09 01:37:24.402639318,B,4,GATE-ETCH-R7,PRD-C,79,745.53622,2.73249,-0.02983,13.07486,714.72642,2.05026,0.04678,8.91439,10.43023,0.05332,0.00035,0.24436,10.22602,0.05001,-0.00013,0.19929,119.59264,0.67781,-0.00291,3.11225,122.05138,0.81804,0.03675,2.97034,1.13552,0.01196,0.00040,0.05272,0.81621,0.00787,-0.00025,0.02337,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-0.11049,0.05021,-0.03728,0.58498,-0.76480,-0.58179,0.49824,1.18042,1.93381,0.19419,1.79457,0.78948,0.25415,-0.70901,0.82272,0.56851,0.45601,0.72310,0.58155,0.31937,0.28607,-1.57119,-0.49760,1.45440,2.31099,0.01831,0.12126,-0.45669,0.09843,0.54709,1.14765,0.72901,-0.75775,2.27745,0.48871,0.13135,-1.64312,-1.74702,0.02666,-0.90676,-2.54092,-0.31182,0.02852,0.65466,-1.64117,-0.75023,-0.15165,0.94137,-1.69008,-2.99441,-1.47926,-0.17881,-0.50668,0.45387,1.43634,1.08888,-0.21200,2.37095,0.57108,-0.54863,1
W0880,LOT36,880,2026-01-09 01:41:36.402639318,B,5,GATE-ETCH-R7,PRD-C,80,747.95756,2.54424,-0.00208,11.80740,719.02821,2.35046,0.05682,9.69977,10.38601,0.05184,-0.00010,0.22571,10.18464,0.05281,-0.00106,0.20203,117.37252,0.76720,0.01328,3.44217,119.72183,0.87108,-0.03221,3.19362,1.05321,0.05295,-0.00324,0.18230,0.76149,0.01562,-0.00177,0.06167,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,0.74040,0.13994,0.99301,1.85829,-2.29678,-0.84075,1.35199,0.75606,2.19261,1.76067,-0.22140,0.17801,0.17392,0.22785,-1.03062,0.50240,0.35072,0.73873,2.54659,0.33937,-0.53629,-1.22140,1.16320,-0.71967,0.37648,-0.02758,-0.62222,-0.25916,-1.15977,-1.70631,0.79744,0.77453,0.19369,-1.25701,-0.50992,-0.08455,-0.53427,0.37925,-0.59236,0.33685,-2.77012,-0.06564,1.17986,-0.87308,0.13908,-0.85996,-0.25736,1.49516,-1.50870,-2.06066,0.25850,-1.53255,1.66982,-0.48264,1.41383,-0.00636,-0.16549,2.80228,-1.46726,-1.01632,1
W0881,LOT36,881,2026-01-09 01:45:48.402639318,B,6,GATE-ETCH-R7,PRD-C,81,750.91463,2.29633,-0.02958,11.73784,721.28240,2.96251,0.02240,10.78608,10.34916,0.04686,0.00006,0.21671,10.12653,0.05431,0.00071,0.22708,118.66001,0.95432,-0.00915,4.21780,121.03066,0.66737,-0.00503,3.18227,1.10888,0.01637,-0.00080,0.07667,0.79369,0.00846,-0.00061,0.03072,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,0.84546,1.31789,-0.42179,-0.95493,-2.16099,-0.74329,0.53774,1.02497,2.73924,0.15524,1.16527,-1.82508,-0.54554,-0.85941,-0.69838,1.13722,0.75619,1.93945,-0.14262,0.04272,0.00482,0.28433,-0.34078,0.86741,1.87785,-0.18964,-0.81604,1.17525,0.62205,-0.85639,-0.05607,0.35873,1.22030,0.03833,-1.40905,1.24969,0.00561,0.06434,0.11379,0.07615,0.73716,0.65014,0.70676,-0.84628,-1.10089,-1.45100,0.93166,0.13157,0.18856,-2.03766,0.57480,-0.05122,1.53458,1.48220,0.41943,-0.59799,1.12956,0.69518,-2.03324,-0.02564,1
W0882,LOT36,882,2026-01-09 01:50:00.402639318,B,7,GATE-ETCH-R7,PRD-C,82,753.19763,2.74535,-0.00810,10.46260,723.57928,2.28659,0.07906,9.93398,10.37504,0.04438,0.00047,0.23067,10.16240,0.05808,0.00219,0.21417,119.31773,0.79767,0.00150,3.98142,122.12964,0.85155,0.02504,4.30189,1.13591,0.01349,0.00045,0.06561,0.82096,0.01047,0.00038,0.04340,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-1.06009,0.21079,0.23069,0.73713,0.08205,-0.92017,1.55147,0.72264,-0.50724,-0.12823,1.42086,-1.70280,-0.47002,-0.06637,0.00838,0.41519,-0.53886,0.28960,1.30735,-0.94485,1.20826,1.33019,-0.30598,0.49108,-1.12698,-0.43532,0.12747,-1.41484,0.38726,-1.53464,-0.32207,-0.70452,-0.42163,0.06956,-2.15103,2.13052,-0.22304,-0.40046,-0.36910,0.67175,-0.80124,0.10960,0.20295,-1.81962,-1.47204,-2.26651,1.38953,-0.18687,-0.67493,1.02402,-0.20466,0.23949,1.69375,0.40749,-0.82184,-0.54634,1.76064,1.46385,-0.45233,0.41812,1
W0883,LOT36,883,2026-01-09 01:54:12.402639318,B,8,GATE-ETCH-R7,PRD-C,83,745.34615,2.78409,-0.03865,10.15731,715.50160,2.52054,-0.08008,9.95021,10.29340,0.04629,-0.00024,0.18442,10.08764,0.05279,-0.00022,0.18945,116.79583,0.70369,-0.00109,3.09435,119.02871,0.85688,-0.00968,3.35433,1.04040,0.06141,-0.00377,0.20668,0.74814,0.01613,-0.00188,0.06162,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-0.60041,1.08806,1.05102,1.77915,-0.15466,-0.12677,1.51366,-0.43751,-0.29178,0.49131,-0.33924,-0.28244,-0.54129,-0.40344,0.32450,2.05563,-0.93159,0.20107,1.69556,-0.24048,0.04109,0.92296,-0.79056,-0.69474,-1.00502,-0.34678,-2.13508,-0.97119,-0.95237,-1.24281,0.08199,0.47901,-1.76377,-0.81371,-0.80213,1.90679,-0.90367,-0.51148,0.05402,-0.40833,0.54689,-0.08072,-0.45183,-1.47341,-0.42765,-0.89800,-0.02874,-1.03258,-0.19990,-0.83426,-1.25716,-0.79266,-0.13423,-0.62196,-1.31531,-0.75017,1.66920,-1.15065,-1.52245,-0.54219,1
W0884,LOT36,884,2026-01-09 01:58:24.402639318,B,9,GATE-ETCH-R7,PRD-C,84,749.11397,2.27228,-0.01129,10.76359,719.03592,2.08421,0.06301,7.61979,10.24208,0.05284,0.00055,0.20992,10.04401,0.05193,0.00123,0.22840,117.75723,0.94369,-0.00491,4.14384,120.12937,0.75844,-0.00072,2.75978,1.08740,0.02926,-0.00173,0.12050,0.78227,0.01122,-0.00083,0.04296,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-2.52464,-1.77855,0.48840,1.18993,0.85670,-1.01035,0.56450,-0.82858,-1.05291,-0.30412,0.94772,-1.85398,-0.69510,1.51785,-0.28072,1.45500,-1.06250,0.25703,-0.20299,0.51429,-0.59296,1.22476,0.65140,2.86538,0.92008,-2.15125,-0.58632,0.27668,-1.40972,0.72092,-0.66569,-0.67582,-1.43403,0.69285,-1.49159,0.94852,-1.60183,0.17028,-0.39847,1.43386,-0.10167,-1.11478,-0.36374,-0.13625,1.51086,-1.22585,-1.02090,1.32509,-0.32129,1.72608,-1.75426,-0.49718,0.88919,0.24646,1.72656,0.04543,0.06792,-0.69166,-2.19243,-1.05010,1
W0885,LOT36,885,2026-01-09 02:02:36.402639318,B,10,GATE-ETCH-R7,PRD-C,85,756.76596,2.35425,0.00020,11.55701,726.65729,2.88000,-0.02008,13.94555,9.83393,0.04707,-0.00015,0.25121,9.61353,0.05614,-0.00332,0.24980,116.10806,0.83056,-0.00541,3.57414,118.10832,0.79927,-0.02710,3.33894,1.05994,0.04915,-0.00300,0.17812,0.76261,0.01408,-0.00163,0.05383,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-2.95405,-0.14453,1.19035,0.70834,1.73745,-0.32935,1.06060,-1.67927,-0.96334,-0.64848,0.91336,-0.50751,0.51014,-0.22618,0.94048,0.36966,-0.72461,-0.22043,0.69777,-0.31305,0.75926,0.35524,1.21069,1.41686,1.14093,0.66574,-0.45231,-0.13825,-0.37368,1.05601,-1.39099,-0.63663,0.21090,-1.09033,-0.41405,0.25291,-0.86477,2.06509,-0.35638,0.35668,-0.21657,-0.36759,-0.66384,1.10195,0.82708,-1.77775,0.46957,1.69650,1.40008,1.02991,1.46856,-1.17445,0.58049,-0.42056,0.91921,0.66441,0.61030,-0.55375,-0.20891,-1.09917,1
W0886,LOT36,886,2026-01-09 02:06:48.402639318,B,11,GATE-ETCH-R7,PRD-C,86,756.38010,2.32203,0.00484,10.39334,726.66702,2.57909,0.01038,9.50231,10.13054,0.04500,0.00041,0.21001,9.93455,0.05587,-0.00334,0.22086,116.96884,0.84439,-0.00513,3.46969,119.28235,0.88747,0.04117,3.15573,1.07499,0.03761,-0.00224,0.14307,0.77667,0.01462,-0.00110,0.05179,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-1.93924,1.70591,-0.01580,0.63434,1.98953,0.44253,1.85779,-0.15290,0.92840,-1.72217,0.71358,-0.62657,-0.90887,-0.01928,0.02340,-0.04993,0.69293,-1.23457,0.19292,0.70170,-0.20370,0.09102,0.16269,0.31883,-1.22171,-0.61420,1.33301,1.23789,-0.71947,1.43388,1.15106,0.57438,-0.94674,0.22718,-0.44004,0.59595,-0.70216,2.58998,0.84832,-0.11152,-0.06969,0.13222,-0.91736,-0.06416,0.96778,-1.35032,0.33207,-0.48302,0.82312,-0.27501,-1.08630,-0.11406,0.96688,-3.53223,-0.42886,-0.19397,-0.19364,-1.15702,0.15741,0.42204,1
W0887,LOT36,887,2026-01-09 02:11:00.402639318,B,12,GATE-ETCH-R7,PRD-C,87,752.05907,2.10344,-0.02492,9.34008,722.17308,2.48264,-0.00938,8.52644,10.10212,0.05011,-0.00034,0.27106,9.91936,0.06317,-0.00312,0.24551,117.64792,0.91911,0.00765,3.89880,120.21208,0.72735,-0.01461,2.78669,1.09695,0.02301,-0.00132,0.09266,0.78998,0.01064,-0.00069,0.04345,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-1.01409,-0.97215,-0.63174,1.40469,-0.15690,0.21061,0.66652,-0.40039,0.52463,0.28530,0.60524,0.03801,-0.80771,1.21837,-0.79824,1.63156,-0.64037,-2.34311,1.41359,0.78551,0.27639,1.03367,0.38298,-0.61141,-1.80560,0.56898,1.04724,0.54109,-2.96332,0.38785,-0.62447,1.92844,0.54288,-0.78721,2.11037,-0.49982,-0.73765,0.95450,0.41924,0.51078,-0.42631,-0.62093,-1.17543,0.04294,-0.05575,-2.04309,0.67490,1.24690,-1.04371,0.84707,-0.22105,-0.98553,-0.47032,-0.92889,0.07525,0.05852,0.35684,0.15935,0.43618,1.07999,1
W0888,LOT36,888,2026-01-09 02:15:12.402639318,B,13,GATE-ETCH-R7,PRD-C,88,746.19089,2.04963,0.00718,8.46080,716.32814,3.01795,0.10480,13.09414,10.03856,0.04750,0.00053,0.25075,9.82835,0.05117,0.00393,0.21050,117.11921,0.79320,0.00562,3.34692,119.32427,0.61155,-0.00905,2.69446,1.07546,0.03947,-0.00238,0.13951,0.76856,0.01377,-0.00126,0.05074,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-0.80651,0.59826,0.71444,-0.81730,0.19386,0.09657,0.84624,0.68240,1.87082,1.81885,1.70829,0.35961,-1.13235,-1.38619,-0.01845,1.14839,-0.16463,1.99137,0.24793,-1.31727,-0.87706,0.44638,0.72081,0.10494,-0.01733,1.75587,-1.51824,1.06425,-1.16764,-0.76147,0.62577,2.14980,0.55213,0.52519,0.33857,-0.01386,-0.47675,-0.22507,-0.51683,-0.68419,-0.20354,-0.59736,0.19514,0.75997,-0.35297,-2.60014,0.02602,2.23367,-1.03192,-0.18247,-0.82256,-0.54693,0.29588,0.68677,-0.56028,-1.39063,-0.67779,1.01266,-0.47545,0.89445,1
W0889,LOT36,889,2026-01-09 02:19:24.402639318,B,14,GATE-ETCH-R7,PRD-C,89,754.56038,2.91046,-0.01050,13.31062,723.59366,2.77960,0.07990,13.40689,10.39526,0.05677,0.00068,0.24752,10.18578,0.05955,0.00077,0.25586,118.69845,0.74328,-0.00598,3.06481,120.84507,0.73750,-0.02690,2.52189,1.10085,0.02035,-0.00115,0.08602,0.79311,0.00988,-0.00047,0.04908,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,0.32789,0.19128,0.42450,-0.13436,0.07723,-0.44860,1.07685,1.40620,0.92819,0.23288,2.75759,-0.14419,1.06945,-0.26503,0.59735,0.72777,0.80348,0.42556,0.49431,0.01529,-1.12308,-1.69036,-0.02722,-0.53409,-0.26910,-1.02013,-1.47538,1.47105,0.51133,-0.97339,1.64099,0.27078,0.08852,0.95951,-0.11813,-0.49164,1.12394,-1.49478,-0.21877,0.22779,0.31765,-0.75535,0.41310,1.44552,-0.59401,-0.98720,0.81100,0.73657,-0.64828,0.54025,-0.07432,1.21943,-1.41343,1.13967,1.66891,0.72003,-0.14819,0.77894,1.36556,0.62898,1
W0890,LOT36,890,2026-01-09 02:23:36.402639318,B,15,GATE-ETCH-R7,PRD-C,90,750.43815,2.85038,0.01024,13.33981,721.19986,3.09720,-0.15418,12.58084,9.71211,0.04317,0.00045,0.18374,9.52922,0.04174,-0.00028,0.14380,114.44596,0.82855,0.00273,3.72297,116.64758,0.77561,0.01764,2.95774,1.00606,0.08672,-0.00538,0.29087,0.72589,0.02367,-0.00276,0.07740,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,0.65108,-1.07869,0.53424,-0.20785,-0.71585,-0.34099,-1.87223,1.98529,0.03102,-0.78855,-0.83616,-1.74403,-0.39827,-1.41291,-0.19242,0.36592,-1.69858,1.31903,0.51389,-0.06877,0.17571,1.40040,-0.20899,-0.10302,-0.28766,0.78153,-0.15697,0.26891,0.67524,-0.42132,0.21965,0.05042,-0.21967,-0.02212,0.66149,-0.24530,0.91988,-0.34854,1.01797,-0.88522,-0.21327,-0.21057,-1.45142,1.58695,-1.49196,0.38658,0.30980,-0.24589,-0.40791,0.94274,1.23966,0.50202,-0.50214,-0.68653,0.66643,1.81924,-0.29747,0.16862,-0.23185,-0.61013,1
W0891,LOT36,891,2026-01-09 02:27:48.402639318,B,16,GATE-ETCH-R7,PRD-C,91,755.14167,2.66580,-0.03863,12.27631,724.40279,2.55856,0.05433,10.11281,9.78398,0.05376,-0.00021,0.25501,9.58462,0.04813,0.00255,0.16082,114.45824,0.86326,-0.01150,3.59917,117.06122,0.81831,-0.00758,3.37435,1.00557,0.08921,-0.00553,0.29999,0.72455,0.02474,-0.00302,0.08481,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,1.08507,-0.51098,-0.70040,0.59075,-0.62072,0.20162,0.08589,1.04233,-0.29858,0.97796,1.84638,-2.30389,-0.69680,-0.92638,-0.52404,0.30586,-0.98625,2.04847,0.63597,1.13991,-0.47105,1.55174,-1.36350,1.59131,-0.83670,-0.77944,-0.30030,-0.43837,-0.67730,-0.24792,0.33736,-0.28756,0.49282,1.97848,-0.78146,0.80470,-0.02456,-0.70159,0.98453,-1.31031,0.76263,-0.94106,-1.61927,2.07006,-0.51858,1.86928,1.06012,-0.75901,0.14629,1.48022,0.89944,1.34710,-1.06278,0.10185,0.18566,0.17096,-0.10526,-0.94739,-0.32614,0.89740,1
W0892,LOT36,892,2026-01-09 02:32:00.402639318,B,17,GATE-ETCH-R7,PRD-C,92,757.29442,2.72513,-0.04711,14.26717,727.73219,2.59711,0.04044,9.79572,10.27028,0.05400,0.00086,0.26226,10.06361,0.04191,0.00007,0.15428,117.58588,0.69645,-0.00768,4.00385,119.70394,0.44723,0.00099,1.83083,1.07414,0.03854,-0.00234,0.15147,0.77539,0.01217,-0.00104,0.04352,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,1.41077,1.67080,0.46901,0.95708,-0.47933,-2.69113,1.23262,0.56219,-1.56089,1.51910,0.51654,1.35349,0.17051,-0.78080,-2.94848,-1.03571,-2.19765,0.00644,1.16646,0.08096,-0.66335,0.86002,-0.34794,1.99051,-0.27523,0.06640,0.13039,-0.19092,-0.77481,-0.41210,0.88191,0.14534,-0.42490,1.37969,-1.25656,1.26989,1.51455,0.64576,0.32754,-0.06164,-1.43294,-1.04489,-1.23961,-0.25857,0.56866,0.20020,-0.46741,0.08112,-1.42278,-0.07195,1.05497,0.37388,-1.52395,0.29974,0.03754,0.00281,1.03020,0.15475,-1.19625,-0.96141,1
W0893,LOT36,893,2026-01-09 02:36:12.402639318,B,18,GATE-ETCH-R7,PRD-C,93,753.29631,2.50362,0.03509,10.51580,724.16760,3.11143,0.00694,13.58544,9.87197,0.05390,0.00010,0.23516,9.65569,0.04488,-0.00051,0.16915,115.18679,0.94435,0.01780,4.48288,117.23443,0.83673,-0.00162,3.51785,1.02595,0.07279,-0.00452,0.25150,0.73913,0.02044,-0.00236,0.07796,64.78807,0.18129,0.00751,1.02923,65.46451,0.15681,0.00610,0.54000,0.05677,-0.59980,3.83344,0.46582,0.16434,-0.42534,0.47951,-1.63978,0.15874,-0.56983,-0.56571,0.32263,-1.27311,0.14272,0.57704,1.05583,-0.53150,-0.96355,0.74275,-0.32790,-2.16145,0.48613,-0.00760,-0.68024,-0.34363,0.02123,0.35292,0.57367,-1.36830,1.73555,-0.69440,-0.53750,0.59689,-2.02255,0.16339,0.65652,-0.01952,-0.99715,1.24791,1.60073,-0.49822,0.44536,0.05174,1.33144,0.50026,-2.07212,-0.28664,-1.38119,-0.89333,-0.24030,0.29314,1.44241,-2.34616,0.97083,0.19290,1.29767,-0.50759,-0.78984,-0.85956,-0.25428,-0.93846,-0.24183,0.38855,0.87756,0.18736,-0.89303,0.13903,-0.40851,-1.38821,-0.70908,-0.21175,-0.17304,0.26285,1.45152,0.69985,0.08143,0.83433,1.65811,-0.77040,0.04341,1
